date,datetime,hotel_address,hotel_name,nesitive_content,positive_content,posting_conts,review_title,review_url,reviewer_location,reviewer_name,stardate,tag_n1,tag_n2,tag_n3,tag_n4,tag_n5
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,空気清浄機が欲しい,駅近く,1件の投稿,楽しかった,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/972a607b7e2d4f51.ja.html,日本,Chiyoko,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,料金問い合わせしたときに全く違う料金でチェックインしたときにビックリした。 二階だったから景色が全然でした。子供がガッカリしてました。,思ったより部屋も広く綺麗でした。駅からも近いし場所的には良かったです。 フロントの方も親切でした。,1件の投稿,夏休み旅行,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/6d16834658a4b894.ja.html,日本,ぐみ,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,特になし,ベッドの寝心地が良かった,1件の投稿,快適でした,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/d539a81fceac38b5.ja.html,日本,Big,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,朝食が別料金だった事くらい,チェックアウトがPM12時だったのでゆっくり準備が出来た事,2件の投稿,駅前、最高❗️,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/262887771d13c6ea.ja.html,日本,Seitaro,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,室内の照明が切れかけており点滅していた。 仕事柄ホテルでの宿泊はよくあるが初めての経験だった。,,1件の投稿,がっかり,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/0086c321303625d8.ja.html,日本,Keishi,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,特になし。,禁煙室でした。過去の喫煙を想起させる匂いが全くない。非常に評価できる。,3件の投稿,高評価,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/1e671fddc8ffaa29.ja.html,日本,Kazuhiro,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,,ホテルの内装、お部屋ともにとてもきれいで快適でした。それに何といっても駅から近くてとても便利。次回もまた泊まりたいです。,2件の投稿,とても良い,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/202748fb1b6ba161.ja.html,日本,麻乃,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,特になし。,駅に近くて便利。伊丹空港へのバス乗り場も徒歩圏内。,31件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/e4f087e67f48ae5d.ja.html,オランダ,匿名,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,,関空行きのシャトルバスが近いので空港に直接アクセスの必要がある場合はかなり便利。,3件の投稿,とても良い,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/4d98a726fc128c32.ja.html,ドイツ,Kyoko,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,フロントの女性スタッフに笑顔がなく質問に対しての回答も感じが悪く思えた。,部屋の照明スイッチが使いやすく、コンセットをベット脇に追加設置していて、顧客への気配りが感じられる。,11件の投稿,利用上問題ない。,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/55d572aaafcd7971.ja.html,日本,Eiji,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,地理を慣れないとランドマークが明確でなく最初迷うかもしれない,場所が良く、駅などからのアクセスが良い,16件の投稿,当たりでした,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/8a97a5b5c86c7a94.ja.html,日本,匿名,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,室内スリッパが使い捨てだったらよかったです。,駅から近くて便利でした。,1件の投稿,良い,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/ccb2ab6924f4f38e.ja.html,日本,匿名,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,部屋が狭い割りに金額が高い気がした WiFiがすぐ切れる,駅からかなり近く飲んだり食事する場所から近くて便利,4件の投稿,交通の便利さは最高,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/14bcaa1d61e7f857.ja.html,日本,Tomoko,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,朝食時間が短い デラックスダブルの部屋が狭い,立地,1件の投稿,まあまあ,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/089b29dffd9dab2a.ja.html,日本,Fujie,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,冷蔵庫か電気系統の音が夜中にはブザーのごとく気になって、熟睡感は少なかった。,朝食は良かった。コーヒーのテイクアウトもできて満足。 部屋も清潔。,6件の投稿,まーマー,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/c98588ee165ce94b.ja.html,日本,ムラヤン,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,ホテル専用の駐車場がない所,歩いてすぐの所に駐車場と美味しい居酒屋があって便利だった。,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/ca3626664c6e7f1b.ja.html,日本,Naomi,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,ユニットバスの換気扇が消せないので、冬場は寒かった,チェックアウトが１２時だったので、朝ゆっくり出来た,1件の投稿,場所が分かりやすく、アクセスもしやすいので、また利用したい,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/e86894fdd7b0966e.ja.html,日本,匿名,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,エアコンは良く効きましたが空気の乾燥が気になります。,大阪駅から近くて改札から分かりやすい場所でした。とても静かな環境で今度は家族で利用したいと思います。,3件の投稿,満足,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/eab8f66708302fde.ja.html,日本,Kikuko,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,セミダブルのお部屋にしては 部屋が狭すぎる(T_T),交通の便もよく近くに食事するところもたくさんあってとてもいいところでした。,1件の投稿,交通の便もよく◎,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/a043daf9347b5b3a.ja.html,日本,Mihoko,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,ウォッシュレットが、座っただけで作動し止まらなかった。,駅から近い,1件の投稿,良い,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/6c4a495c8ac86fac.ja.html,日本,Sakurako,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,スタッフの対応が良くない。 こちらから聞かないと何も説明しない。,駅が近く移動が便利。 空港リムジンバス停から近い。,1件の投稿,年末年始だったので、値段が高かったので不満だと思う。,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/59336b7229cdff03.ja.html,日本,Chiaki,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,禁煙ルームであったが、臭いが気になった。,大阪駅から近く移動に便利,9件の投稿,よい,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/d1f4cdc6555e123f.ja.html,日本,Etsuko,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,ベッドマットレスと枕が私には硬く寝づらかった。,スタッフさんの対応がとても良い,2件の投稿,ビジネスで利用しましたが、ロケーションがよく移動が楽でした。スタッフさんの対応がとても気持ち良い。,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/4f8ab5cb4a052e67.ja.html,日本,Hiromi,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,チェックインの時間帯が遅かったため 施設内のレストランの営業時間が終了していました。,高層階を希望して予約しました。 翌朝の眺望を楽しむ事ができました,1件の投稿,駅まで近く便利でした,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/c8da3639ddfdb16f.ja.html,日本,Yuko,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,特にありません,部屋が思ってたより広かったです。ベットも良く眠れました,1件の投稿,良かったです,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/edcd46fbb77d8c0d.ja.html,日本,渉,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,価格が高い！線路側は音がうるさい。施設に古さがある,駅から近い,4件の投稿,高いホテル,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/5e887957617e06aa.ja.html,日本,Yasuyuki,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,サービスでケトルを使う飲み物が日本茶とイングリッシュティーだけで珈琲も用意が有ったらと思った。,静かな部屋で心地良かった,57件の投稿,ビジネスマンにはGoodな立地！,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/7bd10b34c3c3a9ba.ja.html,日本,royal gorge bridge,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,,梅田駅からは少し歩きますが、コンビニも近くにあり出張には申し分ないホテルでした。宿泊した客室の向きなのか、早朝、電車の音で目が覚めたりしたので音に敏感な方は気を付けた方がいいかもしれません。,51件の投稿,すばらしい,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/96a5c2401e7c3bc4.ja.html,日本,匿名,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,ロケーションは悪いかな、と思った。 隣のビルとの距離が近過ぎて、中が丸見えなのでカーテン必須。,安さが良かった。,1件の投稿,寝るだけなら、かなりお得。,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/4808b2dd711ccc75.ja.html,日本,とん,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,部屋の隅々のカビやホコリが年季ものといった感じ。,近所は、食べ物屋、コンビニなどが多い。,1件の投稿,すごく高額！,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/b05f66ec02643f44.ja.html,日本,匿名,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,朝食の種類が少ない。それほどおいしくない。 エアコンを切っても音がずっとし、温度が上がったまま。 乾燥強い。,駅に近い,59件の投稿,満足,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/25eee81ccf2f9b88.ja.html,日本,匿名,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,たった1人だけ事務的で無愛想なスタッフがいて、他のスタッフと比べてしまうからとても不愉快になった。,価格の割には綺麗だった。ほとんどのスタッフの対応が機敏で温かく親切で、とても良かった。駅近で便利。駅の立地自体も観光に便利。,1件の投稿,リピートしたい,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/b19e378ca870b287.ja.html,日本,Kaori,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,浴槽の排水管に髪の毛が残っており残念でした。,チェックアウトした日も荷物を夕方まだ預かっていただきありがたかったです。,1件の投稿,便利！,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/44f292fbc687d9de.ja.html,日本,Mari,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,チェックインを終え部屋に入ってみたら机の引き出しが開いていたり、洗面台の床が濡れていたりしたのが残念,ベッドが快適で景色もよかった 駅から近くてわかりやすい 設備は完璧でした,1件の投稿,また宿泊したい,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/7198eea51f9792a2.ja.html,日本,I,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,トリプルだったので、ベッド3台で部屋が一杯で狭いイメージでした。,駅から近く、部屋が最上階だったので良かった。,1件の投稿,良かった,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/15c12dcccfd367b3.ja.html,日本,ひろぽん,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,一部屋に3人宿泊しましたが、ベットで冷蔵庫がふさがれ、使用できませんでした。,大阪駅から近く便利でした。一部屋に3人で宿泊しましたが、簡易ベットではなかったので良かったです。,5件の投稿,安くて快適！,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/ad2342ec3c6b7667.ja.html,日本,りりえ,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,廊下に氷があったから、お水も一緒に置いてもらえると良かった。,連泊はリネン不交換は良いと思います。,1件の投稿,良い,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/55b98b16f96161bc.ja.html,日本,Yuri,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,ベットが増えたので、ちょっと狭かった。（それはこちらの都合で仕方ない） 洗面所にかけてある、フェイスタオルに長～い、髪の毛が付いていた。タオルが清潔かどうか不安だった。,エキストラベットが用意して下さっていたので、ゆっくり３人個々に寝れました。 １７階だったので、夜のロケ-ションが綺麗でした。駅からも近かったので良かったです。,4件の投稿,家族が喜んでくれて良かった？,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/23e2ae01325d03b7.ja.html,日本,匿名,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,,いつも出張で利用させていただいています。今回は線路側でないお部屋を用意してくださったので電車の音もなく快眠できました。コンビニや飲食店が近くにあって値段も安いですし、総合的にみてとてもお得なホテルだと思います。,51件の投稿,とてもすばらしい,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/d937056e3656b42b.ja.html,日本,匿名,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,朝食の開始時間がもう少し早ければよかった。,部屋が広い,7件の投稿,さくちん,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/3a50ceb63d9e9f6e.ja.html,日本,Kazuhisa,,,,,,
,,"〒530-0001 大阪府, 大阪市, 北区梅田3-3-55",ハートンホテル西梅田,廊下の声がよく聞こえてきたので、部屋の中の声も外にや隣に聞こえているのか心配になった。,大阪駅に近く、アクセスしやすい。梅田周辺で遊ぶには立地が良かった。GWだったが価格も良心的。 チェックインは14時からだったが、13時にチェックインさせていただけた。着替えたかったので、ありがたかった。 タオルが3種類置いてあった所も良かった。,1件の投稿,良かった,https://www.booking.com/reviews/jp/hotel/hearton-nishi-umeda/review/0d21a77d6f2ea9bf.ja.html,日本,Saki,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,中国人に間違えてなんども部屋をノックされた、 ロビーの椅子が小さいので待ち合わせは立ったままになる。 カフェがないからミーティングできない。 どの駅からも遠い,ベッドが大きかった,1件の投稿,ホテルチョイス間違えた,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/e149d3e35d3bd0aa.ja.html,日本,Yuichi,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,,建物、部屋ともに綺麗でした！ バスルームも広く使いやすかったです！,2件の投稿,いい宿でした！,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/320eb501cd48fe17.ja.html,日本,Akiho,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,,他の宿を押さえていたのですが、当日になってもその宿との連絡が取れず、泊まれる場所が無く困っていたところ、マイステイズ様に当日の空きがあり、お邪魔しました。 当日予約にも関わらず大変丁寧に真摯にご対応いただき、大変助かりました。 空きがダブルとクイーンだったのですが友人と2人(どちらも男性です)で手狭になると困ると思い、クイーンサイズを選択。 歩き疲れていたこともあるのですが、普段誰かと寝ることに凄く気を使ってしまい休めない自分が、全く隣を意識することもく快適に休むことができました。,1件の投稿,めっちゃ助かりました。,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/8b191cfe155747fc.ja.html,日本,Naoya,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,悪い点はない。 ただ、金額の割に部屋が狭い。よって、ゆっくり出来ない。,良い点は特にない。悪い点もない。個性のないホテル。ﾎﾃﾙなら当たり前の範囲。 朝食に梅干しがない。スタフに言わないと出ない事をクレームを言った後にわかった。 これもいただけない。 食堂のスタフは一生懸命働いているし、私達の役に立とうとしている事がわかる。,1件の投稿,大阪食い歩きの旅でした。,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/9852f20f89240c1d.ja.html,日本,Shigeru,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,部屋の照明はもう少し明るい方がいい。,朝食は美味しかったです。枕はとても快適でした。,1件の投稿,想定内でしたがコスパ的にも良かったです。,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/6bbb946a79f4c1a1.ja.html,日本,Jiro,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,朝食は提携先なのかスタッフが無愛想だった,ベッドマットレスが硬めで気持ちよく熟睡が出来た,2件の投稿,価格的に十分満足できた,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/23a1830c86d31fd5.ja.html,日本,Katsunobu,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,清掃が行き届いていないかな,こじんまりしているところ,7件の投稿,潔癖な方はよく考えて。。かな,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/bc07b1a048e974aa.ja.html,日本,Mami,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,大人二人で予約して狭すぎ。しかも高額❗,体洗い用タオル,1件の投稿,もう泊まらない,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/868f733bf98421ba.ja.html,日本,Nobumasa,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,Wi-Fiがすごく繋がりにくい,駅近なので行動しやすかった,1件の投稿,まあまあ良かった,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/430513ee071f44d7.ja.html,日本,匿名,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,浴槽に髪の毛が落ちていました。 加湿器を稼働させたらホコリがまったのでとてもきになりました。加湿器の掃除をしておいてほしかったです。,立地場所が、良かったです。 周りに飲食店もあり困らなかったです。,5件の投稿,ビジネスで使ったので普通でした。,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/cb1a01eba45edef5.ja.html,日本,Chie,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,ネット予約で朝食付きプランにしたが、チェックイン後もまだ朝食券が手元になく、翌朝フロントで声をかけることで券をもらえた。事前にその辺の説明が欲しかった。,シャワーの量や水圧が、ちょうどよかった。敏感肌でも、ピリピリ痛くならなかった。 空気清浄機やエアコンも、掃除されているようなので、安心して使用できた。,4件の投稿,またお世話になりたいと思います。,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/9368509e6d9c32d8.ja.html,日本,Hirohumi,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,,思っていたより広くて良かった。 全体的に清潔感があって、消臭スプレーなどもありとても便利でした。,1件の投稿,満足,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/51157baddadd0894.ja.html,日本,コロッケ,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,,従業員の方の対応が素晴らしかった アメニティが充実していた,1件の投稿,最高,https://www.booking.com/reviews/jp/hotel/universal-port/review/35db826746538494.ja.html,日本,Narumi,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,コンセントが少なかったのと、駅から遠かった,こぎれいだった,1件の投稿,価格が安いのでこんな感じでしょう,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/ac7afa372be500fc.ja.html,日本,Miki,,,,,,
,,"〒541-0047 大阪府, 大阪市, 中央区淡路町1-4-8　",ホテルマイステイズ堺筋本町,駐車場があれば良かった！ 満車だった,綺麗で料金が素晴らしかった！,1件の投稿,良かった,https://www.booking.com/reviews/jp/hotel/mystays-inn-sakaisuji-honmachi/review/afac04f259524a24.ja.html,日本,Natsuki,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,,部屋も広くて眺めも良くて三歳の子供が大喜びでした。 子供用のスリッパや歯ブラシまで用意してくれてありました。,1件の投稿,最高でした,https://www.booking.com/reviews/jp/hotel/universal-port/review/ab7284b55feefcef.ja.html,日本,Manabu,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,,スタッフがフレンドリーな対応で良かったです。 また、USJ が窓から見え、ずっとワクワクした気持ちでいられ、よかったです。,1件の投稿,とてもよかった,https://www.booking.com/reviews/jp/hotel/universal-port/review/21a345b9b3a45012.ja.html,日本,七瀬,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,フロントでチェックイン時、待たされた,朝御飯は美味しかった,1件の投稿,良い,https://www.booking.com/reviews/jp/hotel/universal-port/review/8af939144d249756.ja.html,日本,Hiromi,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,壁が薄いのか、天井や隣の物音がよく聞こえた。 エレベーターの回転が悪いのか、なかなか時間が掛かった。,朝食は、色々種類もあって、なおかつ美味しかった。,1件の投稿,まあまあ,https://www.booking.com/reviews/jp/hotel/universal-port/review/32d285b197c159e1.ja.html,日本,たこ焼き,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,,アメニティの充実 リラックスシートが嬉しかった 部屋まで荷物を運んでくれた,1件の投稿,よく眠れた,https://www.booking.com/reviews/jp/hotel/universal-port/review/3e772a5893c12cfd.ja.html,日本,Anna,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,,とっても景色がよく部屋から見ているだけでも楽しかったです。ユニバーサルの夜景も綺麗で、エレベーターやフロントなどミニオン尽くしでした！またぜひ宿泊したいです！,1件の投稿,ユニバーサル側の客室,https://www.booking.com/reviews/jp/hotel/universal-port/review/f03c74dbc03dbe84.ja.html,日本,あい,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,朝食なしのプランを選択していたので、レストランの割引券があれば良かった。,部屋も広く快適過ごせた。 朝食も少し高いなと感じたが、内容みれば納得。,1件の投稿,ホテルさんのおもてなしに感謝,https://www.booking.com/reviews/jp/hotel/universal-port/review/c6e790160af6e798.ja.html,日本,Koji,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,宿泊料金が高い日でしたが、朝食込みの料金ではなかったのが残念。でもホテル周辺にお店がたくさんあるので便利でした。,部屋が綺麗！トイレ、お風呂も綺麗！ ベッドの寝心地がとても良く、ゆっくり休めました。,1件の投稿,最高のひととき！,https://www.booking.com/reviews/jp/hotel/universal-port/review/2f97de96719f78ec.ja.html,日本,Ritsuko,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,部屋の水は、人数分あれば文句なし！ 朝食は、美味しかったけど、お盆の ある所が、分かりにくかったです。,スタッフも丁寧で 良かったです。 朝食も、美味しかったです。,1件の投稿,ホテルも綺麗でスタッフも親切。,https://www.booking.com/reviews/jp/hotel/universal-port/review/d8faf825403eaa0b.ja.html,日本,Aya,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,エレベーターの中が暗い。,食事が豊富で楽しい。最上階に泊まり、滞在中 ラウンジのドリンクが自由に何回でも楽しめた。チェックイン時に代金を足したけど、レセプションの勧誘が巧妙だった。,2件の投稿,心地よい,https://www.booking.com/reviews/jp/hotel/universal-port/review/44ef1f207faf3b06.ja.html,日本,Yuko,,,,,,
,,"〒554-0031 大阪府, 大阪市, 此花区桜島1-1-111",ホテルユニバーサルポート,上階だったら良かったと思う,前も泊まったが部屋の広さと風呂とトイレが別だったのが良かった,1件の投稿,とても良い,https://www.booking.com/reviews/jp/hotel/universal-port/review/d946e03b8c3468da.ja.html,日本,Mitie,,,,,,
,,"〒542-0082 大阪府, 大阪市, 中央区 島之内 2-5-5 朝日プラザ道頓堀東 803",大阪スイーティールーム,日常に必要なもの、キッチン用品がなくて困った。,部屋の感じがよかった。,1件の投稿,とても良い,https://www.booking.com/reviews/jp/hotel/da-ban-wen-xin-zhi-jia/review/d5de68788de71f07.ja.html,日本,Akane,,,,,,
,,"〒542-0082 大阪府, 大阪市, 中央区 島之内 2-5-5 朝日プラザ道頓堀東 803",大阪スイーティールーム,部屋はタバコ臭かったです。 ロケーションですが、繁華街まで近いのですが、少々治安が悪いのと、清潔さに欠ける町です。,ソファベットもフルサイズで8人まで泊まれると思います。,2件の投稿,コスパはGOOD、完全禁煙だったらよかったです。,https://www.booking.com/reviews/jp/hotel/da-ban-wen-xin-zhi-jia/review/5a357623d595c061.ja.html,日本,ミナミのおっちゃん,,,,,,
,,"〒542-0082 大阪府, 大阪市, 中央区 島之内 2-5-5 朝日プラザ道頓堀東 803",大阪スイーティールーム,これと言って無いです。,繁華街がとても近くでとても便利でした。,1件の投稿,三～四人で安く泊まるなら(^o^),https://www.booking.com/reviews/jp/hotel/da-ban-wen-xin-zhi-jia/review/c0b03d8dd60945d2.ja.html,日本,Ryuichi,,,,,,
,,"〒542-0082 大阪府, 大阪市, 中央区 島之内 2-5-5 朝日プラザ道頓堀東 803",大阪スイーティールーム,鍵はポストに入っていてすぐに手元に…中に入ると布団を敷いてるお兄さん。日本語が通じず戸惑いました。部屋は髪の毛が落ちていて綺麗ではなかった。。,風呂場の衣類乾燥 ベットの台数,1件の投稿,安かったから仕方ないかなぁとも思うがもう少し配慮があればよかった。,https://www.booking.com/reviews/jp/hotel/da-ban-wen-xin-zhi-jia/review/720abc993f21d644.ja.html,日本,K,,,,,,
