content,date,datetime,hotel_name,purpose,review_title,review_url,reviewer_location,reviewer_name,tips
今回は車で行きましたが、電車でも大阪駅すぐ近くなので大変便利なところにあります。駐車料金は宿泊者で一泊3150円でした。,2018-06-08,2018-06-08 02:28:41,ヒルトン大阪,2017年7月,素敵なホテルです,https://www.tripadvisor.jp/ShowUserReviews-g298566-d307425-r584658416-Hilton_Osaka-Osaka_Osaka_Prefecture_Kinki.html,三重県,Kosuke N, 眺めの良い高層階がお薦め 
食い倒れて飲んだくれてホテルに戻ると部屋のお風呂で温泉に入れる。こんな贅沢な食い倒れツアーを先日楽しんできました。部屋も改装したばかりなのか？とても綺麗です。繁華街のど真ん中のわりには部屋も狭くはありません。とにかく時間のムダがありません。,2018-06-08,2018-06-08 02:28:41,道頓堀ホテル,2016年2月、友達との旅行,とにかく便利,https://www.tripadvisor.jp/ShowUserReviews-g298566-d557794-r350199280-Dotonbori_Hotel-Osaka_Osaka_Prefecture_Kinki.html,埼玉県,Hiromi M,
道頓堀ホテルはグリコの看板がある心斎橋筋ではなく御堂筋を渡って西側にあります。,2018-06-08,2018-06-08 02:28:41,道頓堀ホテル,2016年5月、出張としての旅行,とある会合にて,https://www.tripadvisor.jp/ShowUserReviews-g298566-d557794-r374417011-Dotonbori_Hotel-Osaka_Osaka_Prefecture_Kinki.html,埼玉県,都市伝説さん,
去年四月に初めて海外旅行は日本の関西を選択した、5日4泊の3日目夜が泊まったが一晩だけフロント係員の小林さんから感心した親切に微笑んで接してくれました。それにホテルの季節的イベントに合わせていろんな無料のサービスも得たし台湾からの私達にも素晴らしい思い出に残させてほんまにお世話になりました♪,2018-06-08,2018-06-08 02:28:41,道頓堀ホテル,2015年8月、友達との旅行,大阪市に行ったらココ泊まり!!,https://www.tripadvisor.jp/ShowUserReviews-g298566-d557794-r399045482-Dotonbori_Hotel-Osaka_Osaka_Prefecture_Kinki.html,"台北, 台湾",Jane2CL,
部屋は広いが，隣のへやの声がよく聞こえた．,2018-06-08,2018-06-08 02:28:41,道頓堀ホテル,2016年11月、出張としての旅行,団体客で日本人の肩身が狭い,https://www.tripadvisor.jp/ShowUserReviews-g298566-d557794-r436768542-Dotonbori_Hotel-Osaka_Osaka_Prefecture_Kinki.html,"西東京市, 東京都",runa03060029,
駅から近い上、内装が新しくとても清潔です。ビジネスホテルに通常供えられている小さなバスタブは私はいつも使わないのですが、あの中でシャワーを浴びるとカーテンが体にくっついてきていつも嫌な思いをしています。しかし、泊まった部屋は個別のシャワー室がありとても快適でした。シャワー室の中もカビや汚れがなくとても清潔でした。,2018-06-08,2018-06-08 02:28:41,レッドルーフプラス大阪 難波,2016年11月、カップルでの旅行,とても快適でした,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1081453-r438691519-Red_Roof_Plus_Osaka_Namba-Osaka_Osaka_Prefecture_Kinki.html,"シンガポール, シンガポール",Kentaro K,
"難波駅から近く観光名所の道頓堀まで5分。伊丹空港行のバス停留所まで7,8分と大変便利です。",2018-06-08,2018-06-08 02:28:42,レッドルーフプラス大阪 難波,2016年12月、家族旅行,快適でした,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1081453-r490847013-Red_Roof_Plus_Osaka_Namba-Osaka_Osaka_Prefecture_Kinki.html,"横浜市, 神奈川県",masayo18,
年末に利用しました。,2018-06-08,2018-06-08 02:28:42,レッドルーフプラス大阪 難波,2016年12月、家族旅行,立地は最高,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1081453-r448177930-Red_Roof_Plus_Osaka_Namba-Osaka_Osaka_Prefecture_Kinki.html,"Saitama, Japan",tanemaki,
大阪駅から観覧車方向に歩いて都島通をまっすぐ歩いて行けばやよい軒があり、そこを過ぎたところを右に曲がれば飲み屋街の中にホテル近畿が見えます。大阪駅に非常に近くて便利です。部屋は和室で畳の部屋ですが、狭いので畳の部屋で良い感じでした。お風呂、地デジテレビ、ｗｉｆｉもあり普通のビジネスホテルでした。,2018-06-08,2018-06-08 02:28:42,ホテル近畿,2015年9月、一人での旅行,大阪駅から近くて便利,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1063385-r310827984-Hotel_Kinki-Osaka_Osaka_Prefecture_Kinki.html,"旭川市, 北海道",ほうれん草,
梅田の繁華街。,2018-06-08,2018-06-08 02:28:42,ホテル近畿,2015年7月、出張としての旅行,安けりゃいいの？,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1063385-r289155298-Hotel_Kinki-Osaka_Osaka_Prefecture_Kinki.html,"茨木市, 大阪府",宇宙人ピピ,
Peach到着が遅れ、チェックインが24時を過ぎてしまいましたが快い対応。,2018-06-08,2018-06-08 02:28:42,ホテル近畿,2016年8月、友達との旅行,もう一声,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1063385-r410543278-Hotel_Kinki-Osaka_Osaka_Prefecture_Kinki.html,東京都,HY0127,
梅田駅からアーケードを通って行ったところにあって、交通の便が良く、周りに飲食店が沢山あるので便利だと思います。部屋は和室で小さいですが、寝るだけなら特に問題ないかと。冷蔵庫がないのがちょっと残念でしたが、湯沸かし器、ドライヤーはありました。,2018-06-08,2018-06-08 02:28:42,ホテル近畿,2015年9月、一人での旅行,立地が良く、安い,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1063385-r336895953-Hotel_Kinki-Osaka_Osaka_Prefecture_Kinki.html,東京都,にいやん,
空中庭園方面で予定があった際に利用させていただきました。,2018-06-08,2018-06-08 02:28:42,ホテル近畿,2016年9月、一人での旅行,ホテル近畿,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1063385-r474073071-Hotel_Kinki-Osaka_Osaka_Prefecture_Kinki.html,東京都,HY0127,
中1の娘と2人で宿泊しました。部屋は二段ベッドと簡素なテーブル、イスがあるだけの部屋でしたが共用のシャワールーム、トイレ共に清潔でした。海外からの旅行客が半分くらいの様でした。英語も堪能な親切なスタッフさんです。,2018-06-08,2018-06-08 02:28:42,ジェイホッパーズ大阪ゲストハウス,2016年8月、家族旅行,福島駅近くのゲストハウス,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1202399-r409068948-J_Hoppers_Osaka_Guesthouse-Osaka_Osaka_Prefecture_Kinki.html,"Nagoya, Japan",kyoko2016,
福島は梅田よりも安く飲み食いできるのでお薦めのスポットです。環状線はあるものの地下鉄は無く、立地的には若干微妙ですが、梅田まで徒歩圏内、タクシーは１メーターなので、穴場と思います。,2018-06-08,2018-06-08 02:28:42,ジェイホッパーズ大阪ゲストハウス,2016年8月、家族旅行,美食の街・福島,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1202399-r473231177-J_Hoppers_Osaka_Guesthouse-Osaka_Osaka_Prefecture_Kinki.html,"大阪市, 大阪府",nhatrangnhatrang, 通りの向かいが飲食店なので、結構夜遅くまで通り沿いの声が聞こえます。気になる方は耳栓したほうがいいかな。私は大丈夫でしたが。 
　USJに行くのに子供連れで泊まりました（子供３人親２人、ばあちゃんの６人）。子供はドミトリーではなく、個室の３人部屋に。残り大人二人はドミトリーに泊まりました。清潔で綺麗な宿でした。,2018-06-08,2018-06-08 02:28:42,ジェイホッパーズ大阪ゲストハウス,2016年8月、家族旅行,USJへ行くのに家族で。,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1202399-r471567439-J_Hoppers_Osaka_Guesthouse-Osaka_Osaka_Prefecture_Kinki.html,"本部町, 沖縄県",Shousak, 通りの向かいが飲食店なので、結構夜遅くまで通り沿いの声が聞こえます。気になる方は耳栓したほうがいいかな。私は大丈夫でしたが。 
駅、コンビニ、ファミレスが近くにあり便利です。インバウンドを狙ったかたよった日本を演出したホテルです。,2018-06-08,2018-06-08 02:28:42,カオサンワールドなんば,2017年7月、一人での旅行,コスパ最高,https://www.tripadvisor.jp/ShowUserReviews-g298566-d10079646-r513670548-Khaosan_World_Namba-Osaka_Osaka_Prefecture_Kinki.html,"浜松市, 静岡県",NaotoOhori, 難波の駅近くにありながらこれ以上求めません。 
駅からのアクセス、一泊の価格、スタッフのサービスいずれも素晴らしく文句のつけようがない。福島という場所もとても便利、大阪梅田から歩ける,2018-06-08,2018-06-08 02:28:42,ジェイホッパーズ大阪ゲストハウス,2017年11月、一人での旅行,コスパ,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1202399-r538923547-J_Hoppers_Osaka_Guesthouse-Osaka_Osaka_Prefecture_Kinki.html,"東京23区, 東京都",shtakin, 通りの向かいが飲食店なので、結構夜遅くまで通り沿いの声が聞こえます。気になる方は耳栓したほうがいいかな。私は大丈夫でしたが。 
難波の中心地近くという最高のロケーションにあるカオサンワールドなんば。,2018-06-08,2018-06-08 02:28:43,カオサンワールドなんば,2017年7月、一人での旅行,コスパ重視ならここ,https://www.tripadvisor.jp/ShowUserReviews-g298566-d10079646-r521328186-Khaosan_World_Namba-Osaka_Osaka_Prefecture_Kinki.html,"大阪市, 大阪府",akitot0809, 難波の駅近くにありながらこれ以上求めません。 
海外で言うところの、都心のユースホステルクラス。,2018-06-08,2018-06-08 02:28:43,カオサンワールドなんば,2017年10月、一人での旅行,リーズナブル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d10079646-r537819624-Khaosan_World_Namba-Osaka_Osaka_Prefecture_Kinki.html,愛知県,kumiiiii,
立地最高！　難波ＯＣＡＴから近く、飲食店やコンビニもたくさんある。,2018-06-08,2018-06-08 02:28:43,カオサンワールドなんば,2017年7月、一人での旅行,次回もここ！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d10079646-r526962624-Khaosan_World_Namba-Osaka_Osaka_Prefecture_Kinki.html,日本,taripp,
難波の中心近くにあったので泊まってみましたが。。。。,2018-06-08,2018-06-08 02:28:43,カオサンワールドなんば,2017年7月、一人での旅行,コスパ最高！！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d10079646-r516947596-Khaosan_World_Namba-Osaka_Osaka_Prefecture_Kinki.html,"京都市, 京都府",KTA25FU, 難波の駅近くにありながらこれ以上求めません。 
大阪市内を一望することができるあべのハルカスにある高層階の高級ホテル．夜のラウンジでは軽食もあり，ホテル内でゆっくりと過ごすこともできます．,2018-06-08,2018-06-08 02:28:43,大阪マリオット都ホテル,2018年5月、出張としての旅行,壮大な景色！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d5607013-r584083440-Osaka_Marriott_Miyako_Hotel-Osaka_Osaka_Prefecture_Kinki.html,Tokyodude,nao121,
先月SPG AMEXに入会し、パックを使って¥42000の激安かかくでマリオットに宿泊。,2018-06-08,2018-06-08 02:28:43,大阪マリオット都ホテル,2018年5月、出張としての旅行,人生最大級のホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d5607013-r582735244-Osaka_Marriott_Miyako_Hotel-Osaka_Osaka_Prefecture_Kinki.html,Tokyodude,ちょこぼーる, どちら側の眺めがいいかを伝えたほうが良いかもしれません 
"眺望重視で各地の高層ホテルを好んで宿泊しているが、その点ではこちらは全国一と言ってもよい他では味わえないパノラマの景色が楽しめる。大阪では阪急インターナショナル、コンラッド、スイスホテルなども良いがやはり眺望はこちらには勝れない。

・部屋タイプが何種類かあり、特にバスルームの配置やソファーの種類、部屋の方角はそれぞれ違うので事前によく確認したほうがよい。その点ではマリオットや都ホテルの公式ＨＰより一休の部屋紹介のほうが分かりやすい。
・今回はデラックスキング(デラックスダブルとはまた違う)、これだと北向、大阪中心部向きになるようだ。洗面スペース・バスルームが窓に対して平行に並んでおり、仕切り戸でどちらかをふさぐ仕組み。バスタブに浸かりながらベッドの向こうに外の景色を見ることができ、風呂から上がったら仕切り戸をバスルームの方に寄せれば洗面台に立っても外の景色が見える。今まで泊まった部屋はバスルームが奥まっており外は見えない作りだった。
・バスタブには自動止水もあり。これは白金台のシェラトン都ホテルの最近リニューアルされた部屋にもあった。バスタブやシャワーヘッドも共通かも？ レインシャワーはないがシャワーの水圧も快適。 バスアメニティはTHANN、入浴剤もあり。バスローブが妙にチープに思えた。
・照明調節はわりと細かく設定でき、ほぼ真っ暗にすると足元から天井までガラス張りなので素晴らしい夜景が楽しめる。ただ、下層階になると北向だとビルの出っ張り部分が視野に入って絶景の邪魔になる。
・宿泊者なら展望台の無料券がもらえる。以前は早朝の時間帯を宿泊者限定で開放していたはずだが、今回はそれはなくなっていた。
・そんなに経年して...",2018-06-08,2018-06-08 02:28:43,大阪マリオット都ホテル,2018年5月、出張としての旅行,２年ぶり３回目,https://www.tripadvisor.jp/ShowUserReviews-g298566-d5607013-r584063689-Osaka_Marriott_Miyako_Hotel-Osaka_Osaka_Prefecture_Kinki.html,Tokyodude,en1215, どちら側の眺めがいいかを伝えたほうが良いかもしれません 
ツインで二人一万円ほどでした。室内は広くてよかったです！シャワーも◎駐車場もありました。しかし早めにいかないと満車になってしまいます。,2018-06-08,2018-06-08 02:28:43,ホテル・ザ・ルーテル ,2018年4月、家族旅行,当日予約できました。,https://www.tripadvisor.jp/ShowUserReviews-g298566-d662909-r577981627-Hotel_the_Lutheran-Osaka_Osaka_Prefecture_Kinki.html,日本,a2283, 地下鉄の駅から近くて便利です。 
思いがけず、53階のクラブフロアにアップグレードしていただき、最高の滞在になりました！,2018-06-08,2018-06-08 02:28:43,大阪マリオット都ホテル,2018年5月、家族旅行,赤ちゃん連れに優しいホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d5607013-r585297396-Osaka_Marriott_Miyako_Hotel-Osaka_Osaka_Prefecture_Kinki.html,"東京23区, 東京都",naozf7,
レセプションがある19階からも眺めが良いです。,2018-06-08,2018-06-08 02:28:43,大阪マリオット都ホテル,2018年6月、カップルでの旅行,素晴らしい眺望,https://www.tripadvisor.jp/ShowUserReviews-g298566-d5607013-r585369784-Osaka_Marriott_Miyako_Hotel-Osaka_Osaka_Prefecture_Kinki.html,"東京23区, 東京都",masatoj,
2泊しました。部屋は広くてバスルームもキレイでしたが、スリッパが小さかったのが気になりました。,2018-06-08,2018-06-08 02:28:43,ウェスティンホテル大阪,2018年5月、家族旅行,安定の快適さ,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301788-r583178991-The_Westin_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"文京区, 東京都",changkana0710,
関西旅行の３泊目に以前から宿泊しようか検討のホテルに入れていた、こちらへ初めて宿泊しました。お部屋ですが、広くて良いのですが、あちこち老朽化が目立ちました。シャワーのホース部分が黒くなって一部折れていて、どうして新しいホースと交換しないのか不思議です。星のついているホテルのはずですが、がっかりです。,2018-06-08,2018-06-08 02:28:43,リーガロイヤルホテル（大阪）,2018年5月,少し期待はずれでした,https://www.tripadvisor.jp/ShowUserReviews-g298566-d302408-r583812529-RIHGA_Royal_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"港区, 東京都",misya, リフォームされた新しい部屋をリクエストすると良いと思います。 
大阪駅より無料送迎バスがホテル間を,2018-06-08,2018-06-08 02:28:43,リーガロイヤルホテル（大阪）,2018年3月、出張としての旅行,価格相応のサービスと品質,https://www.tripadvisor.jp/ShowUserReviews-g298566-d302408-r584003415-RIHGA_Royal_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"港区, 東京都",hyper_myu, リフォームされた新しい部屋をリクエストすると良いと思います。 
ナチュラルコンフォートフロアに滞在しました。,2018-06-08,2018-06-08 02:28:44,リーガロイヤルホテル（大阪）,2017年7月、家族旅行,快適に過ごせました,https://www.tripadvisor.jp/ShowUserReviews-g298566-d302408-r507928718-RIHGA_Royal_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"東京23区, 東京都",go3104ohno,
元ラフォーレをリブランドしたホテルです。スタッフの対応はテキパキと素晴らしい。,2018-06-08,2018-06-08 02:28:44,コートヤード・バイ・マリオット 新大阪ステーション,2018年5月、出張としての旅行,立地とバスルームは良い,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1083224-r577972149-Courtyard_by_Marriott_Shin_Osaka_Station-Osaka_Osaka_Prefecture_Kinki.html,"大阪市, 大阪府",marimo33, 御堂筋に面していても静かでした。 
ビジネスで利用しました。,2018-06-08,2018-06-08 02:28:44,リーガロイヤルホテル（大阪）,2018年5月、出張としての旅行,立地は便利,https://www.tripadvisor.jp/ShowUserReviews-g298566-d302408-r583950782-RIHGA_Royal_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"港区, 東京都",hyper_myu, リフォームされた新しい部屋をリクエストすると良いと思います。 
初めてコートヤードのマリオットに泊まりました。朝食はロビーフロアにあります。マリオットらしさを感じさせられます。JWや東京マリオットの良いところをギュッと縮めた感じパンはホテルで焼いているそうでオレンジのミニベーグルが絶品！少しトースターで焼いて食べるのをおススメします。他のマリオットには無いパンです。東京マリオットのように販売して頂きたいぐらいです。エグゼクティブラウンジは夜がおススメ！夜景に暗めのラウンジ時間を忘れます。食事はロビーフロアこちらは軽食ですので量や質の悪口を言ってる方がいらっしゃいますが、腹をいっぱいにする事を目的の方には駅の方に出向くか？弁当買うなり、ロビーフロアレストランで食事をするなり駅近の為に選択肢がたくさんあります。,2018-06-08,2018-06-08 02:28:44,コートヤード・バイ・マリオット 新大阪ステーション,2018年5月、家族旅行,マリオットです,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1083224-r578409564-Courtyard_by_Marriott_Shin_Osaka_Station-Osaka_Osaka_Prefecture_Kinki.html,"鎌倉市, 神奈川県",tomotomo2, 御堂筋に面していても静かでした。 
新大阪駅からのアクセスの良さに着目して今回初宿泊。コートヤードというのはマリオットの中でもカジュアル系という認識だったが、十分満足できる滞在だった。,2018-06-08,2018-06-08 02:28:44,コートヤード・バイ・マリオット 新大阪ステーション,2018年5月、出張としての旅行,適度な贅沢感,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1083224-r582161137-Courtyard_by_Marriott_Shin_Osaka_Station-Osaka_Osaka_Prefecture_Kinki.html,"東京23区, 東京都",en1215,
大阪滞在の後は、東京に戻るだけなので新幹線でのアクセスを考えて、こちらの宿泊にしました。,2018-06-08,2018-06-08 02:28:44,コートヤード・バイ・マリオット 新大阪ステーション,2018年5月、一人での旅行,がっかり,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1083224-r580323032-Courtyard_by_Marriott_Shin_Osaka_Station-Osaka_Osaka_Prefecture_Kinki.html,"東京23区, 東京都",ykaug,
5月の母の日に行きました。昔はサービスがとても良くて知り合いになったソムリエさんも何人かいました。久しぶりのリーガロイヤルでとても楽しみにしていました。お昼は子供達がブッフェレストランを予約してくれて席に着くか否やに突然花束を持って来て「これ預かっているので」子供達も「えっ今持ってくるの？」確かにレストランは混んでいましたが子供達が折角ホテルで高い花束を予約してくれて私にくれたのにもう少しホテルのセンスで持って来て欲しかった。昔のリーガはまずこんな事はしなかった。,2018-06-08,2018-06-08 02:28:44,リーガロイヤルホテル（大阪）,2018年5月、家族旅行,昔のリーガロイヤルサービスは何処へ？,https://www.tripadvisor.jp/ShowUserReviews-g298566-d302408-r584901886-RIHGA_Royal_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"港区, 東京都",ひな１, リフォームされた新しい部屋をリクエストすると良いと思います。 
出張で大阪に行くことはあっても、観光したことはなかったので、今回、初めての観光でした。,2018-06-08,2018-06-08 02:28:44,天然温泉花風の湯御宿野乃なんば,2017年2月、出張としての旅行,大阪観光に便利！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d11621499-r512977503-Onyado_Nono_Nanba-Osaka_Osaka_Prefecture_Kinki.html,"横浜市, 神奈川県",believe_on_my_future, 畳敷きのお部屋はとても良いと思います。 
以前から気にはなっていたのですが　タイミングが中々合わず　やっとでの宿泊でした,2018-06-08,2018-06-08 02:28:44,セント レジス ホテル 大阪,2018年4月,ラグジュアリー,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1830576-r581178444-The_St_Regis_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"横浜市, 神奈川県",dorons01,
当日までこの日を待ちわびていました。,2018-06-08,2018-06-08 02:28:44,セント レジス ホテル 大阪,2018年5月、友達との旅行,セントレジスバーがクラブラウンジに‼️,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1830576-r583309898-The_St_Regis_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"Mino-shi, Osaka, Japan",B787-8, 全てが良い部屋だと思われます 
大きなホテルは苦手なので、こじんまりして静かなセントレジスでゆっくりくつろぐことができました。お部屋の窓とベッドが並行な、横長のお部屋はとても広く感じます。景色をじゅうぶんに楽しめ、カーテンや照明はボタン操作できるので、楽ちん。フカフカのベッドのマットレスが最強。バスルームもシャワーベッドが5つあったり、タブの上にテレビがあったり、枕まであり、ローブも出てすぐに用意されているなど至れりつくせり。日本人的には入浴剤が欲しかったですが。バトラーサービスもありましたが、朝刊の種類を聞かれたけど届いてないし、ボディーローションもありませんでした(多分シャンプーと間違えられていた)。インバウンド受けはするでしょうけど、寝間着が浴衣なのもちょっと残念。きめ細やかさにはかけるので星4つ。,2018-06-08,2018-06-08 02:28:44,セント レジス ホテル 大阪,2018年6月、出張としての旅行,ラグジュアリー感溢れる隠れ家的ホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1830576-r584273519-The_St_Regis_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"東京23区, 東京都",tokyobookworm, 全てが良い部屋だと思われます 
部屋にはバトラーボックスなるものがございまして、そちらにいろいろなものを入れておいてくれたり出来るようです。この度は誕生日旅行でございましたので事前に告知しておいたところ、ケーキを用意下さいました。そのほかのサービスも行き届いており、さすがセントレジスといった感じでした。,2018-06-08,2018-06-08 02:28:44,セント レジス ホテル 大阪,2018年4月,バトラーサービス,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1830576-r581330935-The_St_Regis_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"横浜市, 神奈川県",tony娘, 全てが良い部屋だと思われます 
インバウンドブームでアジア系外国人ばかりでした。野乃シリーズはドーミーインの中でも若干お高めですが、大阪に限って言うと外国人の賑やかさで情緒不足でした。,2018-06-08,2018-06-08 02:28:45,天然温泉花風の湯御宿野乃なんば,2017年12月、出張としての旅行,外国人ねらいなのか？,https://www.tripadvisor.jp/ShowUserReviews-g298566-d11621499-r546575924-Onyado_Nono_Nanba-Osaka_Osaka_Prefecture_Kinki.html,日本,tar03, 畳敷きのお部屋はとても良いと思います。 
GW真っ只中に初訪問。,2018-06-08,2018-06-08 02:28:45,セント レジス ホテル 大阪,2018年5月、友達との旅行,シャンパンガーデン,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1830576-r585103922-The_St_Regis_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"札幌市, 北海道",chikoreena03, 全てが良い部屋だと思われます 
3回目の利用となりますが、行くたびに満足度が下がってます。,2018-06-08,2018-06-08 02:28:45,スイスホテル南海大阪,2018年4月、カップルでの旅行,立地抜群の「ビジネスホテル」,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301569-r572819961-Swissotel_Nankai_Osaka-Osaka_Osaka_Prefecture_Kinki.html,日本,矢伊勢さかさ,
難波の一等地で南海電鉄直結のこちらへ宿泊。外国人、特にアジアの方々が多く利用される昨今は大阪でも指折りの賑わい。,2018-06-08,2018-06-08 02:28:45,スイスホテル南海大阪,2017年11月、家族旅行,難波,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301569-r582380425-Swissotel_Nankai_Osaka-Osaka_Osaka_Prefecture_Kinki.html,日本,うにあつ,
大阪でビジネスで行くときは、必ずここのホテルの空室を探します。とにかく「なんば」駅直結の便利さと、ラグジュアリーさの、バランスが素晴らしい。,2018-06-08,2018-06-08 02:28:45,スイスホテル南海大阪,2017年7月、一人での旅行,駅直結の高級ホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301569-r584795424-Swissotel_Nankai_Osaka-Osaka_Osaka_Prefecture_Kinki.html,日本,hirotoj,
京セラドームでのライブのため利用しました。ドームまで電車で乗り換え1回でいけて、私の泊まった部屋はラウンジやスパも使えたのでとても、快適でした。,2018-06-08,2018-06-08 02:28:45,スイスホテル南海大阪,2018年2月,駅近い,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301569-r564214100-Swissotel_Nankai_Osaka-Osaka_Osaka_Prefecture_Kinki.html,日本,umadaisuki21,
Swissotelブランドになる前には宿泊したことあったのですが、ブランド変更後初めて宿泊させていただきました。,2018-06-08,2018-06-08 02:28:45,スイスホテル南海大阪,2017年7月、一人での旅行,お世話になりました,https://www.tripadvisor.jp/ShowUserReviews-g298566-d301569-r585642778-Swissotel_Nankai_Osaka-Osaka_Osaka_Prefecture_Kinki.html,さいたま市,wakkin,
御堂筋線の淀屋橋駅ではなく堺筋線の北浜駅ですが、淀屋橋まで徒歩10分程度です。堺筋から少し東に入るので静かで、コンビニも前にあり便利です。ホテルは新しく、フロントも広々とし、部屋も20平米程度で、ベッドもゆったりしていました。アメニティも良い。朝食は1階の和食屋風のお店ですが、和食、洋食の定食スタイルで、味も良くクオリティが高いと思いました。コストパフォーマンスの高いホテルだと思います。,2018-06-08,2018-06-08 02:28:45,ホテルブライトンシティ大阪北浜,2018年4月、一人での旅行,ゆったりとくつろげるホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1094561-r573207765-Hotel_Brighton_City_Osaka_Kitahama-Osaka_Osaka_Prefecture_Kinki.html,日本,Charan R,
大阪ビジネスの中心地である淀屋橋や本町にも近く、アクセス・立地条件は良いです。またミシュランガイド京都大阪２０１７やトリップアドバイザーホテルアワード２０１７ロマンチック部門トップ１０等も受賞しており、評判通りのＧｏｏｄホテルで、朝食も良く機会があればまた宿泊したいホテルの一つですね。,2018-06-08,2018-06-08 02:28:45,ホテルブライトンシティ大阪北浜,2018年1月、一人での旅行,シックで落着いた心地よいホテル,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1094561-r565558604-Hotel_Brighton_City_Osaka_Kitahama-Osaka_Osaka_Prefecture_Kinki.html,"さいたま市, 埼玉県",マッキーマキマキ,
ホテルの前にコンビニが2件あって便利。,2018-06-08,2018-06-08 02:28:45,ホテルブライトンシティ大阪北浜,2018年4月、一人での旅行,駅から近くて便利。トイレとバスルームが別で使いやすい,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1094561-r577581893-Hotel_Brighton_City_Osaka_Kitahama-Osaka_Osaka_Prefecture_Kinki.html,"西宮市, 兵庫県",カウフマン,
出張で６泊しました。長期滞在の方用に、キッチン、調理器具、食器等すべて揃っているとは言え、仕事の終了が毎晩遅く、料理する余裕はありませんでした。が、フルーツを切ってお皿に盛りつけるくらいはできました！（これ、普通のホテルだと、ナイフ持ち込み、お皿はせいぜいコーヒーカップのソーサー程度になってしまいます）乾燥機付きの洗濯機が嬉しくて、毎朝早起きして洗濯にいそしんでいました！少ないスタッフですべての業務を分業せずにこなされているのが好感が持てます。また泊まりたいですし、他の方にもおススメしております。,2018-06-08,2018-06-08 02:28:45,フレイザーレジデンス南海大阪,2017年5月,大好きなホテルです！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1833741-r484837283-Fraser_Residence_Nankai_Osaka-Osaka_Osaka_Prefecture_Kinki.html,"港区, 東京都",onoda2016,
お盆時期に１泊だけ利用しました。部屋が広々していて、バスル－ムとトイレが別々なのが良かった。バスタブも深めでゆっくりお風呂に入れました。普通のビジネスと同じくらいの価格なのにずっと良かったです！,2018-06-08,2018-06-08 02:28:46,ホテルブライトンシティ大阪北浜,2018年4月、一人での旅行,ビジネスホテル以上！,https://www.tripadvisor.jp/ShowUserReviews-g298566-d1094561-r581600778-Hotel_Brighton_City_Osaka_Kitahama-Osaka_Osaka_Prefecture_Kinki.html,東京都,ふにゃわ, 部屋のバリエーションは限られているので、あまり変わらない。上の階に泊まりたい方などは、予約時にリクエストを！ 
